osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,ref,junction,width,bridge,tunnel,access
152833295,tertiary,False,False,159.13349973102734,"LINESTRING (34.7676626 32.0328539, 34.7680156 32.0321194, 34.7682497 32.0316725, 34.7683218 32.0315366)",,,המצודה,,,,,,
152833295,tertiary,False,True,173.952882019883,"LINESTRING (34.7676626 32.0328539, 34.7674228 32.0333761, 34.7673642 32.033522, 34.7673148 32.0335793, 34.7671775 32.0336486, 34.7670923 32.0336637, 34.7669969 32.0336806, 34.766769 32.0336646, 34.7667389 32.0336547, 34.7664465 32.0335587)",,,המצודה,,,,,,
"[1352841192, 172287583]",living_street,False,True,162.12314649527218,"LINESTRING (34.7676626 32.0328539, 34.767337 32.0327369, 34.7670069 32.0325051, 34.7668148 32.0320836, 34.766428 32.0321841)",,,התאנה,,,,,,
172275094,residential,False,True,5.48706160993985,"LINESTRING (34.7649635 32.0325506, 34.7649086 32.0325342)",,,הפרדס,,,,,,
172287580,residential,True,False,65.38177727674639,"LINESTRING (34.7649635 32.0325506, 34.7656178 32.0327457)",,,הפרדס,,,,,,
172287581,residential,False,False,19.444672019105155,"LINESTRING (34.7656178 32.0327457, 34.7658124 32.0328037)",,,הפרדס,,,,,,
172287581,residential,False,True,2.1974497925290124,"LINESTRING (34.7658342 32.0328107, 34.7658124 32.0328037)",,,הפרדס,,,,,,
58727215,residential,False,True,22.45957384825307,"LINESTRING (34.7657293 32.032993, 34.7658124 32.0328037)",,,,,,,,,
172287589,residential,True,False,38.481193116441645,"LINESTRING (34.7657293 32.032993, 34.7655868 32.0333173)",,,,,,,,,
166624614,secondary,True,False,9.82492300706861,"LINESTRING (34.7716989 32.0296723, 34.7718014 32.0296563)",2,,הלוחמים,,,,,,
1384337485,secondary_link,True,False,135.8682241062044,"LINESTRING (34.7716989 32.0296723, 34.7719573 32.0294973, 34.7720593 32.0294296, 34.7729055 32.0290571, 34.7729292 32.0290452)",2,,הלוחמים,,,,,,
175566941,residential,False,True,129.50539084422965,"LINESTRING (34.8063794 32.0026643, 34.8055775 32.0034403, 34.8054742 32.0035402)",,,,,,,,,
175566941,residential,False,False,129.50539084422965,"LINESTRING (34.8054742 32.0035402, 34.8055775 32.0034403, 34.8063794 32.0026643)",,,,,,,,,
175566951,residential,True,False,23.03174249900637,"LINESTRING (34.8054742 32.0035402, 34.8054457 32.0035836, 34.8054291 32.0036374, 34.8054264 32.0036828, 34.8054463 32.0037366)",,,,,,,,,
175566935,residential,False,True,55.63786721327746,"LINESTRING (34.8066968 32.0038772, 34.8062431 32.0041971)",,,,,,,,,
"[933343668, 107489005]",trunk_link,True,False,439.6196155349212,"LINESTRING (34.8102872 32.005253, 34.8090951 32.0043656, 34.8086731 32.004057, 34.8084445 32.0038891, 34.8081428 32.0036346, 34.8079153 32.0034424, 34.8077518 32.0032966, 34.8075479 32.0031006, 34.8073438 32.0028729, 34.8069956 32.0024723)",2,80,,,,,,,
"[175566930, 892100188]",motorway_link,True,False,947.5789754380089,"LINESTRING (34.8102872 32.005253, 34.8095206 32.0045629, 34.8091628 32.0042572, 34.8088576 32.0040256, 34.8085805 32.0038257, 34.808356 32.0036542, 34.8081653 32.0034936, 34.8079926 32.0033385, 34.8078231 32.0031852, 34.8076224 32.0029773, 34.8074409 32.0027833, 34.8072638 32.0025745, 34.8070519 32.0023113, 34.8068387 32.0020492, 34.8066281 32.0018072, 34.8064533 32.0016273, 34.8062231 32.0014274, 34.8056984 32.0010404, 34.8051394 32.0006624, 34.8031484 31.9993159)",2,,,,,,,,
175566946,trunk_link,True,False,32.3903631291762,"LINESTRING (34.797431 32.0279401, 34.7974891 32.0279627, 34.7975471 32.0279716, 34.7976015 32.0279769, 34.7976493 32.027974, 34.7976951 32.0279682, 34.7977617 32.0279456)",1,,,,,,,,
202447156,tertiary,True,False,21.51233042138059,"LINESTRING (34.797431 32.0279401, 34.7975234 32.0280236, 34.7975875 32.0280809)",,60,המכתש,,,,,,
32017888,tertiary,True,False,196.86601506276375,"LINESTRING (34.7973536 32.0280442, 34.7959505 32.0267329)",,,המכתש,,,,,,
175566944,trunk_link,True,False,34.38818961358851,"LINESTRING (34.7972558 32.0283304, 34.7973193 32.0282315, 34.7973488 32.0281858, 34.7973644 32.0281288, 34.7973655 32.0280995, 34.7973647 32.0280746, 34.7973536 32.0280442)",1,,,,,,,,
175566958,trunk,True,False,27.493519799056855,"LINESTRING (34.7972558 32.0283304, 34.7973947 32.0282263, 34.7974757 32.028168)",6,70,השבעה,44,,,,,
178842235,secondary,True,False,25.214471979760525,"LINESTRING (34.8043189 32.0201696, 34.8041295 32.0200095)",4,,המלאכה,,,,,,
177017584,secondary_link,True,False,32.01392090533192,"LINESTRING (34.8043189 32.0201696, 34.8042375 32.0201476, 34.8041847 32.020136, 34.8041192 32.0201289, 34.8040651 32.0201325, 34.8039928 32.0201601)",1,,,,,,,,
177017581,residential,False,False,37.25454278564858,"LINESTRING (34.8033407 32.0207581, 34.8036043 32.0205085)",,,הסדן,,,,,,
177017581,residential,False,True,17.319452690880972,"LINESTRING (34.8033407 32.0207581, 34.8032168 32.0208731)",,,הסדן,,,,,,
177017582,unclassified,False,False,142.67811568024638,"LINESTRING (34.8033407 32.0207581, 34.8041132 32.0213848, 34.80395 32.0217351)",,,,,,,,,
177017581,residential,False,False,17.319452690880972,"LINESTRING (34.8032168 32.0208731, 34.8033407 32.0207581)",,,הסדן,,,,,,
"[177017581, 50822582]",residential,False,True,50.21863796126085,"LINESTRING (34.8032168 32.0208731, 34.8030321 32.0210522, 34.8032008 32.021211)",,,הסדן,,,,,,
177017583,residential,True,False,38.917677656213286,"LINESTRING (34.8032168 32.0208731, 34.8031551 32.0210571, 34.8032008 32.021211)",,,הסדן,,,,,,
"[177017581, 50822582]",residential,False,False,50.21863796126085,"LINESTRING (34.8032008 32.021211, 34.8030321 32.0210522, 34.8032168 32.0208731)",,,הסדן,,,,,,
50822582,residential,False,True,93.91149741024873,"LINESTRING (34.8032008 32.021211, 34.8032747 32.0212778, 34.8031222 32.0214329, 34.8034609 32.0217326, 34.8035711 32.0218314)",,,הסדן,,,,,,
177017582,unclassified,False,True,142.67811568024638,"LINESTRING (34.80395 32.0217351, 34.8041132 32.0213848, 34.8033407 32.0207581)",,,,,,,,,
50822582,residential,False,False,93.91149741024873,"LINESTRING (34.8035711 32.0218314, 34.8034609 32.0217326, 34.8031222 32.0214329, 34.8032747 32.0212778, 34.8032008 32.021211)",,,הסדן,,,,,,
283935824,tertiary,True,False,23.12124864719609,"LINESTRING (34.8022067 32.0183809, 34.8020427 32.0185355)",,,הפלד,,,,,,
1214721418,secondary,True,False,9.97319967291472,"LINESTRING (34.8022067 32.0183809, 34.8021441 32.0183086)",3,,המלאכה,,,,,,
283935824,tertiary,True,False,152.25652937800368,"LINESTRING (34.8020427 32.0185355, 34.801833 32.0187008, 34.8011352 32.0192471, 34.8008414 32.0194499)",,,הפלד,,,,,,
50822581,tertiary,True,False,26.50703839096302,"LINESTRING (34.8005899 32.0196337, 34.8006526 32.0195658, 34.8007784 32.0194573)",1,,הפלד,,,,,,
178347890,tertiary,False,False,96.48991138672896,"LINESTRING (34.8005899 32.0196337, 34.8003728 32.0198175, 34.8003599 32.0198284, 34.7998648 32.0202461)",2,,הפלד,,,,,,
413384002,residential,True,False,11.875792895801325,"LINESTRING (34.7694486 32.020331, 34.7694246 32.0203136, 34.7694089 32.0202905, 34.7694032 32.0202643, 34.7694081 32.0202379)",,,,,roundabout,,,,
"[182823084, 152833287]",residential,False,True,202.6525625601098,"LINESTRING (34.7644222 32.0348196, 34.7655809 32.035117, 34.7657472 32.0351215, 34.7658035 32.0350702, 34.7660296 32.0345174)",,,"['פנחס ספיר', 'החבצלת']",,,,,,
182823429,residential,True,False,4.814205150323217,"LINESTRING (34.7926815 32.0110446, 34.7926475 32.0110769)",,,החרמון,,,,,,
191139975,residential,False,True,32.63983436465322,"LINESTRING (34.7926815 32.0110446, 34.7930275 32.0110353)",,,החרמון,,,,,,
110098353,tertiary,True,False,14.788268532348837,"LINESTRING (34.7926475 32.0110769, 34.7927054 32.0112005)",,,משה שרת,,,,,,
182823403,residential,True,False,18.957938434774476,"LINESTRING (34.7888958 32.013012, 34.7890877 32.0130629)",,,בר כוכבא,,,,,,
182916594,tertiary,True,False,87.85800631015415,"LINESTRING (34.7888958 32.013012, 34.7896429 32.012651, 34.7897054 32.0126208)",1,,ההסתדרות,,,,,,
"[182823421, 182823414]",tertiary,True,False,132.05323443298832,"LINESTRING (34.7865407 32.0141418, 34.7867476 32.0140427, 34.7877144 32.0135799, 34.7877603 32.0135579)","['1', '2']",,ההסתדרות,,,,,,
"[182823419, 182916590]",tertiary,True,False,73.41473923432194,"LINESTRING (34.7865268 32.0143172, 34.7863696 32.0143919, 34.7858522 32.0146469)","['3', '2']",,ההסתדרות,,,,,,
50854327,residential,True,False,18.893142395672214,"LINESTRING (34.7823078 32.0165515, 34.7825027 32.016591)",,,הברוש,,,,,,
"[182823416, 182823412]",tertiary,True,False,210.65858136207382,"LINESTRING (34.7823078 32.0165515, 34.7825646 32.0164046, 34.7832069 32.015987, 34.7840938 32.0154138)","['3', '2']",,ההסתדרות,,,,,,
118874861,residential,True,False,12.337958002214041,"LINESTRING (34.7800696 32.0170821, 34.7801325 32.0169848)",,,ראש פינה,,,,,,
182823409,tertiary,True,False,17.013335508559255,"LINESTRING (34.7800696 32.0170821, 34.7802472 32.017055)",2,,ההסתדרות,,,,,,
1024881143,residential,True,False,7.780696260612277,"LINESTRING (34.8022677 32.0040906, 34.8022265 32.0040891, 34.8021879 32.0040767)",,,,,roundabout,,,,
182916604,tertiary,True,False,223.73807950218625,"LINESTRING (34.802934 32.0089478, 34.8030289 32.0089522, 34.8031345 32.0089385, 34.8049376 32.0083297, 34.805041 32.0082816, 34.8051236 32.0082171)",2,,האורגים,,,,,,
182916634,tertiary,True,False,25.760616699275225,"LINESTRING (34.802934 32.0089478, 34.8029722 32.0089688, 34.8030026 32.0089975, 34.8030232 32.009032, 34.8030326 32.0090698, 34.80303 32.0091083, 34.8030158 32.009145)",1,,,,roundabout,,,,
182916634,tertiary,True,False,9.98747437656117,"LINESTRING (34.8030158 32.009145, 34.8029858 32.009182, 34.8029441 32.0092097)",1,,,,roundabout,,,,
50822342,residential,False,True,433.99114213185123,"LINESTRING (34.8029441 32.0092097, 34.8030348 32.0095311, 34.8032845 32.0100283, 34.8034565 32.0103277, 34.8036192 32.0105985, 34.8038236 32.0109657, 34.8039415 32.0111847, 34.8045113 32.0121944, 34.8048191 32.0127667)",2,,הלהב,,,,,,
182916634,tertiary,True,False,15.07536700498131,"LINESTRING (34.8029441 32.0092097, 34.8028942 32.0092255, 34.8028409 32.0092277, 34.8027894 32.0092162)",1,,,,roundabout,,,,
182916602,tertiary,True,False,201.81790221515854,"LINESTRING (34.8027894 32.0092162, 34.8026563 32.0092472, 34.8024924 32.0093221, 34.8009974 32.0101966)",,,האורגים,,,,,,
182916634,tertiary,True,False,21.06693035103597,"LINESTRING (34.8027894 32.0092162, 34.8027511 32.0091967, 34.8027199 32.0091696, 34.8026978 32.0091366, 34.8026864 32.0091, 34.8026864 32.0090621)",1,,,,roundabout,,,,
156003810,tertiary,True,False,173.31175147619538,"LINESTRING (34.8006681 32.0104606, 34.7991963 32.0113943)",2,,האורגים,,,,,,
28536320,secondary,True,False,271.1939657854521,"LINESTRING (34.7847282 32.0106363, 34.7819792 32.0113537)",2,,גולדה מאיר,,,,,,
118761048,tertiary,True,False,34.05554122624758,"LINESTRING (34.7850631 32.010868, 34.7850344 32.0105627)",,,דוד אלעזר,,,,,,
182916631,secondary_link,True,False,45.97036570077099,"LINESTRING (34.7850631 32.010868, 34.7849976 32.0107351, 34.7849158 32.0106501, 34.7847282 32.0106363)",,,,,,,,,
51405899,residential,True,False,20.824578469095474,"LINESTRING (34.7851132 32.0114411, 34.7852599 32.0113011)",1,,קיבוץ גלויות,,,,,,
118761048,tertiary,True,False,63.90074298489491,"LINESTRING (34.7851132 32.0114411, 34.7850724 32.0109748, 34.7850631 32.010868)",,,דוד אלעזר,,,,,,
32017791,tertiary,True,False,13.378615251707254,"LINESTRING (34.7918207 32.0117761, 34.7916953 32.0118324)",1,,ההסתדרות,,,,,,
182916587,residential,True,False,18.33224819980198,"LINESTRING (34.7918207 32.0117761, 34.7918006 32.0118093, 34.7917897 32.0118425, 34.7917876 32.011881, 34.7917948 32.0119352)",,,החרש,,,,,,
109864771,residential,False,True,66.13705865084924,"LINESTRING (34.7917948 32.0119352, 34.7921837 32.0124302)",,,החרש,,,,,,
182823408,residential,True,False,14.78773848268605,"LINESTRING (34.7917948 32.0119352, 34.7916953 32.0118324)",,,החרש,,,,,,
182916576,tertiary,True,False,16.108516585206523,"LINESTRING (34.7854055 32.0127194, 34.7854394 32.0127414, 34.7854637 32.0127712, 34.785476 32.0128059, 34.7854752 32.0128421)",,,דוד אלעזר,,roundabout,,,,
118761048,tertiary,True,False,145.0582464344479,"LINESTRING (34.78524 32.0127412, 34.7851132 32.0114411)",,,דוד אלעזר,,,,,,
182916576,tertiary,True,False,16.898191731290353,"LINESTRING (34.78524 32.0127412, 34.7852758 32.0127184, 34.7853184 32.0127065, 34.7853632 32.0127069, 34.7854055 32.0127194)",,,דוד אלעזר,,roundabout,,,,
50848869,residential,True,False,16.71281037314494,"LINESTRING (34.7831965 32.0127368, 34.7832527 32.0128053, 34.7833164 32.0128447)",,,גאולים,,,,,,
182916581,residential,False,False,95.00294085433072,"LINESTRING (34.7831965 32.0127368, 34.7829267 32.0125309, 34.7824475 32.0121653)",,,גאולים,,,,,,
182916619,residential,False,True,60.93419836852717,"LINESTRING (34.7852039 32.0128427, 34.7845583 32.0128677)",,,יוחאי בן נון,,,,,,
182916576,tertiary,True,False,12.186114621999923,"LINESTRING (34.7852039 32.0128427, 34.785203 32.0128062, 34.7852154 32.0127712, 34.78524 32.0127412)",,,דוד אלעזר,,roundabout,,,,
182916576,tertiary,True,False,14.625834345801962,"LINESTRING (34.7854141 32.0129202, 34.7853788 32.0129339, 34.7853405 32.0129388, 34.785302 32.0129344, 34.7852666 32.0129211)",,,דוד אלעזר,,roundabout,,,,
182916578,tertiary,True,False,183.21344675327532,"LINESTRING (34.7854141 32.0129202, 34.785655 32.0142786, 34.785754 32.014443, 34.7858047 32.0145214)",,,דוד אלעזר,,,,,,
182916576,tertiary,True,False,10.808636508020621,"LINESTRING (34.7852666 32.0129211, 34.7852373 32.0129003, 34.7852159 32.0128735, 34.7852039 32.0128427)",,,דוד אלעזר,,roundabout,,,,
30715855,residential,True,False,13.49426782575518,"LINESTRING (34.783536 32.0129328, 34.7834099 32.0129902)",,,יוחאי בן נון,,,,,,
182916619,residential,False,False,96.6595134141698,"LINESTRING (34.783536 32.0129328, 34.7845583 32.0128677)",,,יוחאי בן נון,,,,,,
182916577,tertiary,True,False,159.26560865584096,"LINESTRING (34.7855145 32.0143379, 34.7852666 32.0129211)",,,דוד אלעזר,,,,,,
182823417,tertiary,True,False,74.97972647184822,"LINESTRING (34.7858047 32.0145214, 34.786483 32.0141694)",2,,ההסתדרות,,,,,,
182916578,tertiary,True,False,14.65599975034833,"LINESTRING (34.7858047 32.0145214, 34.7858522 32.0146469)",,,דוד אלעזר,,,,,,
183264247,residential,False,False,38.130020923317886,"LINESTRING (34.7624878 32.0078996, 34.7620913 32.007967)",,,עין גדי,,,,,,
50850340,residential,False,True,21.812382720047157,"LINESTRING (34.7925819 32.0224484, 34.792453 32.0222855)",,,שמעון דובנוב,,,,,,
50850340,residential,False,False,26.41502169123054,"LINESTRING (34.7925819 32.0224484, 34.792666 32.0226035, 34.7926917 32.0226667)",,,שמעון דובנוב,,,,,,
"[184991482, 758592015]",residential,False,False,99.64253869135318,"LINESTRING (34.7925819 32.0224484, 34.792811 32.022304, 34.7923193 32.0218)",,,השחף,,,,,,
184991479,residential,False,True,78.1215724244169,"LINESTRING (34.7920528 32.0232104, 34.7926951 32.0236543)",,,הנחליאלי,,,,,,
184991479,residential,False,False,78.1215724244169,"LINESTRING (34.7926951 32.0236543, 34.7920528 32.0232104)",,,הנחליאלי,,,,,,
50850340,residential,False,False,83.41031076077324,"LINESTRING (34.7926951 32.0236543, 34.7925797 32.0237619, 34.792421 32.023886, 34.7922037 32.0240217, 34.7920057 32.0241166)",,,שמעון דובנוב,,,,,,
50850340,residential,False,True,113.53457368526327,"LINESTRING (34.7926951 32.0236543, 34.7927844 32.0234792, 34.7928169 32.0233547, 34.7928248 32.0231827, 34.7928027 32.0229902, 34.7927473 32.0228032, 34.7926917 32.0226667)",,,שמעון דובנוב,,,,,,
184991485,residential,False,True,63.65542072032457,"LINESTRING (34.7916643 32.0236227, 34.7920057 32.0241166)",,,הסנונית,,,,,,
50850340,residential,False,False,61.54863024909952,"LINESTRING (34.7920057 32.0241166, 34.7914419 32.0243957)",,,שמעון דובנוב,,,,,,
184991485,residential,False,False,63.65542072032457,"LINESTRING (34.7920057 32.0241166, 34.7916643 32.0236227)",,,הסנונית,,,,,,
50850340,residential,False,True,83.41031076077323,"LINESTRING (34.7920057 32.0241166, 34.7922037 32.0240217, 34.792421 32.023886, 34.7925797 32.0237619, 34.7926951 32.0236543)",,,שמעון דובנוב,,,,,,
123019708,tertiary,True,False,73.01725928623968,"LINESTRING (34.7754288 32.0166026, 34.7753387 32.0159504)",,,יעקב פיכמן,,,,,,
48770475,secondary,True,False,36.160121129102514,"LINESTRING (34.787767 32.0181041, 34.7879685 32.0178274)",2,,שדרות ירושלים,,,,,,
186823840,tertiary,True,False,24.058986067644526,"LINESTRING (34.787767 32.0181041, 34.7878765 32.0181618, 34.7879796 32.0182236)",2,,פרופסור שור,,,,,,
249122182,secondary,True,False,14.653254247098966,"LINESTRING (34.7879796 32.0182236, 34.7878871 32.0183295)",2,,שדרות ירושלים,,,,,,
186823840,tertiary,True,False,213.71416337397298,"LINESTRING (34.7879796 32.0182236, 34.7882381 32.018484, 34.7882842 32.0185284, 34.7883492 32.0185738, 34.7895019 32.0190762, 34.7898703 32.0192388)",2,,פרופסור שור,,,,,,
129424338,secondary_link,True,False,35.78583537200086,"LINESTRING (34.7881346 32.0185992, 34.788034 32.0185564, 34.7879352 32.0185304, 34.7878638 32.0185246, 34.7878131 32.018528, 34.787775 32.0185408)",,,,,,,,,
186823712,tertiary,True,False,38.06855528174946,"LINESTRING (34.7881346 32.0185992, 34.7880662 32.0185391, 34.7880212 32.0184882, 34.7878871 32.0183295)",2,,פרופסור שור,,,,,,
186823711,residential,True,False,9.675163615799994,"LINESTRING (34.7899779 32.0191886, 34.7899408 32.0192447, 34.7899245 32.0192627)",,,הנביאים,,,,,,
186823721,tertiary_link,True,False,11.886323716057515,"LINESTRING (34.7899779 32.0191886, 34.789975 32.0192165, 34.7899725 32.0192305, 34.78997 32.0192537, 34.7899699 32.0192711, 34.7899741 32.0192807, 34.7899829 32.0192923)",,,,,,,,,
186823840,tertiary,True,False,5.759681052984371,"LINESTRING (34.7898703 32.0192388, 34.7899245 32.0192627)",2,,פרופסור שור,,,,,,
205279869,residential,True,False,90.02439802439827,"LINESTRING (34.7898703 32.0192388, 34.7898769 32.0192229, 34.78995 32.0191071, 34.7902713 32.0185044)",,,הנביאים,,,,,,
186823711,residential,True,False,10.33982619975571,"LINESTRING (34.7899245 32.0192627, 34.7898455 32.0193272)",,,הנביאים,,,,,,
